,Noun,Männlich,Year,Artist,Popularity
1622,Mann,True,2016,Moop Mama,20
1623,Junge,True,2013,Moop Mama,17
1624,Mädchen,False,2013,Moop Mama,17
1625,Dame,False,2013,Moop Mama,21
1626,Mann,True,2019,Dendemann,47
1627,Mann,True,2019,Dendemann,31
1628,Mann,True,2019,Dendemann,31
1629,Mann,True,2019,Dendemann,31
1630,Mann,True,2019,Dendemann,28
1631,Mann,True,2021,Das Lumpenpack,44
1632,Mann,True,2021,Das Lumpenpack,37
1633,Mann,True,2021,Das Lumpenpack,37
1634,Mann,True,2021,Das Lumpenpack,31
1635,Mann,True,2021,Das Lumpenpack,29
1636,Mädchen,False,2019,Das Lumpenpack,42
1637,Junge,True,2019,Das Lumpenpack,51
1638,Herr,True,2006,Prinz Pi,27
1639,Mann,True,2006,Shiml,24
1640,Mann,True,2006,Jan Delay,53
1641,Mann,True,2006,Jan Delay,53
1642,Mann,True,2006,Jan Delay,53
1643,Mann,True,2006,Marsimoto,28
1644,Mann,True,2006,Marsimoto,28
1645,Mann,True,2006,B-Tight,33
1646,Mann,True,2006,B-Tight,33
1647,Mann,True,2006,B-Tight,33
1648,Mann,True,2005,Curse,25
1649,Mann,True,2005,Curse,25
1650,Mann,True,2005,Curse,25
1651,Junge,True,2005,Curse,25
1652,Mann,True,2005,Curse,25
1653,Mann,True,2006,Chakuza,31
1654,Mann,True,2006,Chakuza,31
1655,Mann,True,2006,Chakuza,31
1656,Mann,True,2006,Chakuza,31
1657,Mann,True,2006,Chakuza,31
1658,Mann,True,2006,Chakuza,31
1659,Mann,True,2006,Chakuza,31
1660,Mann,True,2006,Chakuza,31
1661,Mann,True,2006,Chakuza,31
1662,Mann,True,2006,Chakuza,31
1663,Mann,True,2006,Chakuza,31
1664,Junge,True,2006,Chakuza,31
1665,Mann,True,2006,Chakuza,31
1666,Mann,True,2006,Chakuza,31
1667,Junge,True,2006,Chakuza,31
1668,Mann,True,2006,Chakuza,31
1669,Mann,True,2006,Chakuza,31
1670,Mann,True,2006,Chakuza,31
1671,Mann,True,2006,Chakuza,31
1672,Mann,True,2006,Fler,35
1673,Lady,False,2006,JAW,16
1674,Mann,True,2006,JAW,16
1675,Junge,True,2021,Bushido,45
1676,Junge,True,2021,Bushido,45
1677,Junge,True,2021,Bushido,45
1678,Junge,True,2021,Bushido,45
1679,Mann,True,2006,Sido,53
1680,Mann,True,2006,Sido,53
1681,Mann,True,2006,Sido,53
1682,Mann,True,2005,Curse,21
1683,Mann,True,2005,Curse,21
1684,Mann,True,2005,Curse,21
1685,Junge,True,2006,Eko Fresh,32
1686,Junge,True,2006,Fler,34
1687,Mann,True,2006,Fler,34
1688,Mann,True,2006,Fler,34
1689,Mann,True,2006,Fler,34
1690,Mann,True,2006,Marsimoto,22
1691,Mann,True,2006,Marsimoto,22
1692,Mann,True,2006,Saad,24
1693,Junge,True,2006,Saad,24
1694,Mann,True,2021,King Orgasmus One,34
1695,Junge,True,2006,Bushido,31
1696,Junge,True,2006,Bushido,31
1697,Junge,True,2006,Bushido,31
1698,Junge,True,2006,Bushido,31
1699,Mann,True,2006,Sido,47
1700,Mann,True,2006,Marsimoto,26
1701,Junge,True,2006,Eko Fresh,29
1702,Junge,True,2021,Bushido,37
1703,Junge,True,2021,Bushido,37
1704,Junge,True,2021,Bushido,37
1705,Junge,True,2021,Bushido,37
1706,Mädchen,False,2021,Bushido,37
1707,Junge,True,2021,Bushido,37
1708,Junge,True,2021,Bushido,37
1709,Mädchen,False,2006,Sido,48
1710,Mann,True,2006,Sido,48
1711,Mann,True,2006,Sido,48
1712,Junge,True,2006,AZAD,30
1713,Junge,True,2006,AZAD,30
1714,Junge,True,2006,Eko Fresh,22
1715,Junge,True,2006,Eko Fresh,22
1716,Girl,False,2006,Monroe,0
1717,Junge,True,2006,Fler,19
1718,Mädchen,False,2006,Fler,19
1719,Junge,True,2006,Fler,19
1720,Junge,True,2006,Fler,19
1721,Junge,True,2006,Fler,19
1722,Junge,True,2006,Fler,19
1723,Junge,True,2006,Fler,19
1724,Junge,True,2006,Fler,19
1725,Junge,True,2006,Fler,19
1726,Junge,True,2006,Fler,19
1727,Junge,True,2006,Fler,19
1728,Junge,True,2006,Fler,19
1729,Junge,True,2006,Fler,19
1730,Junge,True,2006,Fler,19
1731,Mädchen,False,2006,Fler,19
1732,Junge,True,2006,Fler,19
1733,Junge,True,2006,Fler,19
1734,Junge,True,2006,Fler,19
1735,Junge,True,2006,Fler,19
1736,Junge,True,2006,Fler,19
1737,Junge,True,2006,Fler,19
1738,Junge,True,2006,Sido,32
1739,Boy,True,2006,Sido,32
1740,Mann,True,2006,Sido,35
1741,Junge,True,2006,Sido,35
1742,Mann,True,2006,Sido,35
1743,Junge,True,2006,Sido,35
1744,Mann,True,2006,Sido,35
1745,Mann,True,2006,Sido,35
1746,Mann,True,2006,Sido,35
1747,Mann,True,2006,Sido,35
1748,Junge,True,2006,Sido,35
1749,Mann,True,2006,Sido,35
1750,Mann,True,2006,Sido,35
1751,Mann,True,2006,Sido,35
1752,Junge,True,2006,Sido,35
1753,Mann,True,2006,Sido,35
1754,Mann,True,2006,Sido,35
1755,Mann,True,2006,Sido,35
1756,Junge,True,2006,Sido,35
1757,Mann,True,2006,Sido,35
1758,Mann,True,2006,Sido,35
1759,Mann,True,2006,Sido,35
1760,Herr,True,2006,Sido,35
1761,Mann,True,2006,Sido,35
1762,Mann,True,2006,Sido,35
1763,Junge,True,1998,Fünf Sterne deluxe,25
1764,Herr,True,1998,Fünf Sterne deluxe,41
1765,Dame,False,2000,Fünf Sterne deluxe,15
1766,Dame,False,2000,Fünf Sterne deluxe,12
1767,Mann,True,2000,Fünf Sterne deluxe,14
1768,Mann,True,2000,Fünf Sterne deluxe,29
1769,Mann,True,2000,Fünf Sterne deluxe,29
1770,Madame,False,2000,Fünf Sterne deluxe,18
1771,Monsieur,True,2000,Fünf Sterne deluxe,18
1772,Monsieur,True,2000,Fünf Sterne deluxe,18
1773,Monsieur,True,2000,Fünf Sterne deluxe,18
1774,Monsieur,True,2000,Fünf Sterne deluxe,18
1775,Lady,False,2000,Fünf Sterne deluxe,18
1776,Herr,True,2000,Fünf Sterne deluxe,18
1777,Herr,True,2000,Fünf Sterne deluxe,18
1778,Madame,False,2000,Fünf Sterne deluxe,18
1779,Madame,False,2000,Fünf Sterne deluxe,18
1780,Madame,False,2000,Fünf Sterne deluxe,18
1781,Madame,False,2000,Fünf Sterne deluxe,18
1782,Junge,True,2017,Fünf Sterne deluxe,24
1783,Junge,True,2017,Fünf Sterne deluxe,24
1784,Junge,True,2017,Fünf Sterne deluxe,24
1785,Herr,True,2017,Fünf Sterne deluxe,35
1786,Herr,True,2017,Fünf Sterne deluxe,24
1787,Herr,True,2017,Fünf Sterne deluxe,24
1788,Herr,True,2017,Fünf Sterne deluxe,24
1789,Mann,True,2017,Fünf Sterne deluxe,20
1790,Junge,True,2017,Fünf Sterne deluxe,12
1791,Mann,True,2014,Fünf Sterne deluxe,3
1792,Mann,True,2014,Fünf Sterne deluxe,3
1793,Junge,True,2000,Deichkind,55
1794,Mann,True,2000,Torch,46
1795,Junge,True,2000,Die Fantastischen Vier,36
1796,Mann,True,2000,Deichkind,39
1797,Junge,True,2000,Dynamite Deluxe,42
1798,Mann,True,2000,Spezializtz,24
1799,Mann,True,2000,Spezializtz,24
1800,Mann,True,2000,Tefla & Jaleel,24
1801,Mann,True,2000,Tefla & Jaleel,24
1802,Mann,True,2000,Tefla & Jaleel,24
1803,Mann,True,2000,Tefla & Jaleel,24
1804,Junge,True,2000,Tefla & Jaleel,24
1805,Junge,True,2000,Tefla & Jaleel,24
1806,Mann,True,2000,Tefla & Jaleel,24
1807,Mann,True,2000,Deichkind,37
1808,Mann,True,2000,Beginner,29
1809,Mann,True,2000,D-Flame,36
1810,Mann,True,2000,Deichkind,40
1811,Girl,False,2000,Dynamite Deluxe,31
1812,Girl,False,2000,Dynamite Deluxe,31
1813,Mister,True,2000,Dynamite Deluxe,31
1814,Girl,False,2000,Dynamite Deluxe,31
1815,Mann,True,2014,Spax,17
1816,Mann,True,2000,Deichkind,28
1817,Lady,False,2000,Flowin IMMO,14
1818,Mann,True,2000,D-Flame,32
1819,Mann,True,2000,D-Flame,32
1820,Junge,True,2000,Freundeskreis,32
1821,Junge,True,2000,Freundeskreis,32
1822,Junge,True,2000,Torch,36
1823,Mann,True,2000,D-Flame,30
1824,Mann,True,2000,Torch,30
1825,Mann,True,2019,Juju,61
1826,Mann,True,2019,Juju,55
1827,Mann,True,2019,Juju,47
1828,Mister,True,2023,San Silvan,31
1829,Junge,True,2022,Kraftklub,47
1830,Mann,True,2012,Olli Schulz,52
1831,Mädchen,False,2012,Olli Schulz,52
1832,Mann,True,2022,Neufundland,22
1833,Herr,True,2022,Neufundland,22
1834,Herr,True,2022,Neufundland,22
1835,Mann,True,2022,Neufundland,22
1836,Herr,True,2022,Neufundland,22
1837,Herr,True,2022,Neufundland,22
1838,Mann,True,2023,VAN HOLZEN,39
1839,Junge,True,2023,VAN HOLZEN,39
1840,Mann,True,2023,VAN HOLZEN,39
1841,Junge,True,2023,VAN HOLZEN,39
1842,Junge,True,2023,VAN HOLZEN,39
1843,Mister,True,2023,VAN HOLZEN,39
1844,Junge,True,2023,VAN HOLZEN,39
1845,Herr,True,2023,VAN HOLZEN,39
1846,Herr,True,2023,VAN HOLZEN,39
1847,Mann,True,2023,VAN HOLZEN,39
1848,Mann,True,2023,VAN HOLZEN,39
1849,Junge,True,2023,VAN HOLZEN,39
1850,Junge,True,2023,VAN HOLZEN,39
1851,Mann,True,2023,VAN HOLZEN,39
1852,Mann,True,2023,VAN HOLZEN,39
1853,Mann,True,2023,VAN HOLZEN,39
1854,Mann,True,2023,VAN HOLZEN,39
1855,Mann,True,2023,VAN HOLZEN,39
1856,Girl,False,2023,VAN HOLZEN,39
1857,Mann,True,2023,VAN HOLZEN,39
1858,Mann,True,2023,VAN HOLZEN,39
1859,Junge,True,2023,VAN HOLZEN,39
1860,Junge,True,2023,VAN HOLZEN,39
1861,Mann,True,2023,VAN HOLZEN,39
1862,Mann,True,2023,VAN HOLZEN,39
1863,Lady,False,2023,VAN HOLZEN,39
1864,Lady,False,2023,VAN HOLZEN,39
1865,Mann,True,2023,VAN HOLZEN,39
1866,Mann,True,2023,VAN HOLZEN,39
1867,Mann,True,2023,VAN HOLZEN,39
1868,Mann,True,2023,VAN HOLZEN,39
1869,Junge,True,2006,Tomte,46
1870,Junge,True,2006,Tomte,46
1871,Junge,True,2006,Tomte,46
1872,Junge,True,2006,Tomte,46
1873,Mann,True,2022,Leftovers,25
1874,Mädchen,False,2019,Mia Morgan,35
1875,Mädchen,False,2019,Mia Morgan,35
1876,Mädchen,False,2019,Mia Morgan,35
1877,Mann,True,2023,Blond,46
1878,Boy,True,2023,Blond,46
1879,Boy,True,2023,Blond,46
1880,Boy,True,2023,Blond,46
1881,Boy,True,2023,Blond,46
1882,Boy,True,2023,Blond,46
1883,Boy,True,2023,Blond,46
1884,Boy,True,2023,Blond,46
1885,Boy,True,2023,Blond,46
1886,Boy,True,2023,Blond,46
1887,Boy,True,2023,Blond,46
1888,Boy,True,2023,Blond,46
1889,Boy,True,2023,Blond,46
1890,Boy,True,2023,Blond,46
1891,Boy,True,2023,Blond,46
1892,Boy,True,2023,Blond,46
1893,Boy,True,2023,Blond,46
1894,Boy,True,2023,Blond,46
1895,Boy,True,2023,Blond,46
1896,Boy,True,2023,Blond,46
1897,Boy,True,2023,Blond,46
1898,Boy,True,2023,Blond,46
1899,Boy,True,2023,Blond,46
1900,Boy,True,2023,Blond,46
1901,Boy,True,2023,Blond,46
1902,Mädchen,False,2005,Hund am Strand,46
1903,Mädchen,False,2005,Hund am Strand,46
1904,Mädchen,False,2005,Hund am Strand,46
1905,Mädchen,False,2005,Hund am Strand,46
1906,Mädchen,False,2005,Hund am Strand,46
1907,Mädchen,False,2005,Hund am Strand,46
1908,Mädchen,False,2005,Hund am Strand,46
1909,Mädchen,False,2005,Hund am Strand,46
1910,Herr,True,2022,OK KID,50
1911,Herr,True,2022,OK KID,50
1912,Herr,True,2022,OK KID,50
1913,Herr,True,2022,OK KID,50
1914,Herr,True,2022,OK KID,50
1915,Herr,True,2022,OK KID,50
1916,Mann,True,2017,Wanda,28
1917,Junge,True,2017,Wanda,26
1918,Mann,True,2017,Wanda,26
1919,Mann,True,2017,Wanda,26
1920,Mann,True,2017,Wanda,26
1921,Mädchen,False,2017,Wanda,26
1922,Junge,True,2017,Wanda,26
1923,Mann,True,2017,Wanda,26
1924,Mädchen,False,2014,Wanda,53
1925,Mann,True,2022,Wanda,37
1926,Mann,True,2022,Wanda,37
1927,Mann,True,2022,Wanda,42
1928,Mann,True,2022,Wanda,42
1929,Mann,True,2022,Wanda,42
1930,Mann,True,2022,Wanda,42
1931,Mann,True,2022,Wanda,42
1932,Mann,True,2022,Wanda,42
1933,Mann,True,2022,Wanda,42
1934,Mann,True,2022,Wanda,42
1935,Mann,True,2022,Wanda,42
1936,Mann,True,2022,Wanda,42
1937,Mann,True,2022,Wanda,42
1938,Mann,True,2022,Wanda,42
1939,Mann,True,2022,Wanda,42
1940,Mann,True,2022,Wanda,42
1941,Mann,True,2022,Wanda,42
1942,Mann,True,1998,Beginner,40
1943,Mann,True,1998,Beginner,40
1944,Lady,False,1998,Beginner,41
1945,Lady,False,1998,Beginner,41
1946,Mann,True,1998,Beginner,30
1947,Mister,True,2003,Beginner,31
1948,Mann,True,2003,Beginner,31
1949,Mann,True,2003,Beginner,31
1950,Mann,True,2003,Beginner,32
1951,Junge,True,2003,Beginner,32
1952,Mann,True,2003,Beginner,23
1953,Mann,True,2003,Beginner,23
1954,Mann,True,2003,Beginner,51
1955,Mann,True,2003,Beginner,51
1956,Mann,True,2003,Beginner,51
1957,Mann,True,2003,Beginner,51
1958,Mann,True,2003,Beginner,51
1959,Mann,True,2003,Beginner,51
1960,Mann,True,2003,Beginner,51
1961,Mann,True,2003,Beginner,40
1962,Mann,True,2003,Beginner,21
1963,Mann,True,2003,Beginner,21
1964,Mann,True,2003,Beginner,19
1965,Mann,True,2003,Beginner,19
1966,Mann,True,2003,Beginner,20
1967,Mann,True,2003,Beginner,20
1968,Mann,True,2003,Beginner,44
1969,Mann,True,2003,Beginner,44
1970,Mann,True,2003,Beginner,44
1971,Mann,True,2003,Beginner,44
1972,Mann,True,2003,Beginner,44
1973,Mann,True,2003,Beginner,44
1974,Mann,True,2003,Beginner,44
1975,Mann,True,2003,Beginner,44
1976,Herr,True,2003,Beginner,23
1977,Mann,True,2003,Beginner,20
1978,Junge,True,2003,Beginner,20
1979,Mann,True,2003,Beginner,20
1980,Mann,True,2003,Beginner,21
1981,Mann,True,2003,Beginner,21
1982,Mann,True,2003,Beginner,21
1983,Mann,True,2003,Beginner,21
1984,Mann,True,2003,Beginner,21
1985,Mann,True,2003,Beginner,21
1986,Mann,True,2003,Beginner,21
1987,Mann,True,2003,Beginner,21
1988,Mann,True,2003,Beginner,21
1989,Mann,True,2003,Beginner,21
1990,Mann,True,2003,Beginner,21
1991,Mann,True,2003,Beginner,21
1992,Mann,True,2003,Beginner,21
1993,Mann,True,2003,Beginner,21
1994,Mann,True,2016,Beginner,61
1995,Mann,True,2016,Beginner,44
1996,Mann,True,2016,Beginner,44
1997,Mann,True,2016,Beginner,44
1998,Mann,True,2016,Beginner,36
1999,Mann,True,2016,Beginner,30
2000,Mann,True,2016,Beginner,30
2001,Mann,True,2016,Beginner,30
2002,Mann,True,2016,Beginner,39
2003,Herr,True,2016,Beginner,39
2004,Mann,True,2016,Beginner,32
2005,Mann,True,2016,Beginner,32
2006,Mann,True,2016,Beginner,34
2007,Mann,True,2016,Beginner,32
2008,Mister,True,2016,Beginner,29
2009,Mann,True,2016,Beginner,29
2010,Mann,True,2023,Bonez MC,67
2011,Mann,True,2023,Bonez MC,67
2012,Mann,True,2023,Bonez MC,67
2013,Mann,True,2023,Bonez MC,61
2014,Mann,True,2023,Bonez MC,61
2015,Mann,True,2023,Bonez MC,61
2016,Mann,True,2023,Bonez MC,66
2017,Mann,True,2023,Bonez MC,66
2018,Herr,True,2023,Bonez MC,62
2019,Mädchen,False,2015,Gzuz,66
2020,Mädchen,False,2015,Gzuz,66
2021,Mann,True,2015,Gzuz,57
2022,Mann,True,2015,Gzuz,57
2023,Mann,True,2015,Gzuz,42
2024,Mädchen,False,2015,Gzuz,50
2025,Mann,True,2015,Gzuz,41
2026,Mann,True,2016,Gzuz,42
2027,Mann,True,2016,Gzuz,56
2028,Mädchen,False,2016,Gzuz,56
2029,Mann,True,2016,Bonez MC,45
2030,Mann,True,2016,Bonez MC,45
2031,Mann,True,2016,Bonez MC,45
2032,Mann,True,2016,Bonez MC,45
2033,Mann,True,2016,Bonez MC,45
2034,Mann,True,2016,Gzuz,49
2035,Mann,True,2016,Gzuz,49
2036,Mann,True,2016,Gzuz,49
2037,Mann,True,2016,Gzuz,49
2038,Mann,True,2016,Gzuz,46
2039,Mann,True,2016,Gzuz,46
2040,Mann,True,2016,Gzuz,46
2041,Mann,True,2016,Gzuz,46
2042,Mann,True,2016,Gzuz,43
2043,Mann,True,2016,Gzuz,44
2044,Mann,True,2016,Gzuz,40
2045,Mann,True,2016,Gzuz,50
2046,Mann,True,2016,Gzuz,50
2047,Mann,True,2014,Gzuz,47
2048,Mann,True,2014,Gzuz,47
2049,Mann,True,2014,Gzuz,47
2050,Mädchen,False,2014,Gzuz,44
2051,Mann,True,2014,Gzuz,42
2052,Mann,True,2014,Gzuz,41
2053,Girl,False,2014,Bonez MC,54
2054,Mann,True,2014,Gzuz,54
2055,Herr,True,2014,Gzuz,54
2056,Mann,True,1993,Megavier,9
2057,Dame,False,1993,Megavier,9
2058,Dame,False,1993,Megavier,9
2059,Mann,True,1993,Megavier,9
2060,Dame,False,1993,Megavier,9
2061,Herr,True,1993,Megavier,9
2062,Dame,False,1993,Megavier,9
2063,Dame,False,1993,Megavier,9
2064,Herr,True,1993,Megavier,9
2065,Fräulein,False,1993,Megavier,9
2066,Mann,True,1993,Megavier,9
2067,Dame,False,1993,Megavier,9
2068,Weib,False,1993,Megavier,9
2069,Herr,True,1993,Megavier,9
2070,Junge,True,1993,Megavier,9
2071,Mann,True,1993,Megavier,9
2072,Mädchen,False,1993,Megavier,9
2073,Mädchen,False,1993,Megavier,9
2074,Weib,False,1993,Megavier,9
2075,Mann,True,1993,Megavier,9
2076,Mann,True,1993,Megavier,9
2077,Mann,True,1993,Megavier,9
2078,Mann,True,1993,Megavier,9
2079,Mann,True,1993,Megavier,9
2080,Mann,True,1993,Megavier,9
2081,Weib,False,1993,Megavier,9
2082,Mann,True,1993,Megavier,9
2083,Weib,False,1993,Megavier,9
2084,Mann,True,1995,Die Fantastischen Vier,37
2085,Mann,True,1995,Die Fantastischen Vier,37
2086,Mann,True,1995,Die Fantastischen Vier,53
2087,Mann,True,1995,Die Fantastischen Vier,53
2088,Mann,True,1995,Die Fantastischen Vier,53
2089,Mann,True,1995,Die Fantastischen Vier,53
2090,Mann,True,1995,Die Fantastischen Vier,35
2091,Mann,True,1995,Die Fantastischen Vier,35
2092,Mann,True,1995,Die Fantastischen Vier,26
2093,Mann,True,1995,Die Fantastischen Vier,26
2094,Mann,True,1995,Die Fantastischen Vier,26
2095,Mann,True,1995,Die Fantastischen Vier,33
2096,Mann,True,1995,Die Fantastischen Vier,14
2097,Mann,True,1995,Die Fantastischen Vier,14
2098,Mann,True,1995,Die Fantastischen Vier,14
2099,Mann,True,1995,Die Fantastischen Vier,14
2100,Dame,False,1995,Die Fantastischen Vier,14
2101,Dame,False,1995,Die Fantastischen Vier,14
2102,Dame,False,1995,Die Fantastischen Vier,14
2103,Mann,True,1995,Die Fantastischen Vier,14
2104,Mann,True,1995,Die Fantastischen Vier,14
2105,Mann,True,1995,Die Fantastischen Vier,14
2106,Dame,False,1995,Die Fantastischen Vier,14
2107,Dame,False,1995,Die Fantastischen Vier,14
2108,Mann,True,1995,Die Fantastischen Vier,14
2109,Mädchen,False,1995,Die Fantastischen Vier,14
2110,Fräulein,False,1995,Die Fantastischen Vier,14
2111,Mann,True,1995,Die Fantastischen Vier,14
2112,Mann,True,1995,Die Fantastischen Vier,14
2113,Mann,True,1995,Die Fantastischen Vier,14
2114,Mann,True,1995,Die Fantastischen Vier,14
2115,Mann,True,1995,Die Fantastischen Vier,14
2116,Mann,True,1995,Die Fantastischen Vier,14
2117,Mann,True,1995,Die Fantastischen Vier,14
2118,Mann,True,1995,Die Fantastischen Vier,14
2119,Mann,True,1995,Die Fantastischen Vier,14
2120,Mädchen,False,1995,Die Fantastischen Vier,14
2121,Dame,False,1995,Die Fantastischen Vier,14
2122,Weib,False,1995,Die Fantastischen Vier,14
2123,Mädchen,False,1995,Die Fantastischen Vier,14
2124,Dame,False,1995,Die Fantastischen Vier,14
2125,Herr,True,1995,Die Fantastischen Vier,14
2126,Dame,False,1995,Die Fantastischen Vier,14
2127,Mann,True,1995,Die Fantastischen Vier,14
2128,Herr,True,1995,Die Fantastischen Vier,14
2129,Herr,True,1995,Die Fantastischen Vier,14
2130,Junge,True,1995,Die Fantastischen Vier,14
2131,Dame,False,1995,Die Fantastischen Vier,14
2132,Mann,True,1995,Die Fantastischen Vier,14
2133,Dame,False,1995,Die Fantastischen Vier,14
2134,Herr,True,1995,Die Fantastischen Vier,14
2135,Dame,False,1995,Die Fantastischen Vier,14
2136,Mädchen,False,1995,Die Fantastischen Vier,14
2137,Mädchen,False,1995,Die Fantastischen Vier,14
2138,Mann,True,1995,Die Fantastischen Vier,14
2139,Mädchen,False,1995,Die Fantastischen Vier,14
2140,Dame,False,1995,Die Fantastischen Vier,14
2141,Mann,True,1995,Die Fantastischen Vier,14
2142,Weib,False,1995,Die Fantastischen Vier,14
2143,Mädchen,False,1995,Die Fantastischen Vier,14
2144,Mädchen,False,1995,Die Fantastischen Vier,14
2145,Mann,True,1995,Die Fantastischen Vier,14
2146,Mädchen,False,1995,Die Fantastischen Vier,14
2147,Mädchen,False,1995,Die Fantastischen Vier,14
2148,Dame,False,1995,Die Fantastischen Vier,14
2149,Mädchen,False,1995,Die Fantastischen Vier,14
2150,Mädchen,False,1995,Die Fantastischen Vier,14
2151,Mann,True,1995,Die Fantastischen Vier,14
2152,Mann,True,1995,Die Fantastischen Vier,14
2153,Herr,True,1995,Die Fantastischen Vier,14
2154,Dame,False,1995,Die Fantastischen Vier,14
2155,Mann,True,1999,Die Fantastischen Vier,21
2156,Mann,True,1999,Die Fantastischen Vier,21
2157,Mädchen,False,1999,Die Fantastischen Vier,35
2158,Mister,True,1999,Die Fantastischen Vier,17
2159,Mann,True,1999,Die Fantastischen Vier,30
2160,Mann,True,2004,Die Fantastischen Vier,25
2161,Mann,True,2004,Die Fantastischen Vier,17
2162,Mann,True,2004,Die Fantastischen Vier,15
2163,Girl,False,2004,Die Fantastischen Vier,57
2164,Mann,True,2007,Die Fantastischen Vier,17
2165,Mann,True,2007,Die Fantastischen Vier,14
2166,Mann,True,2007,Die Fantastischen Vier,14
2167,Mann,True,2009,Die Fantastischen Vier,32
2168,Mann,True,2009,Die Fantastischen Vier,57
2169,Mann,True,2009,Die Fantastischen Vier,57
2170,Mann,True,2009,Die Fantastischen Vier,57
2171,Mann,True,2009,Die Fantastischen Vier,33
2172,Mann,True,2009,Die Fantastischen Vier,33
2173,Mann,True,2009,Die Fantastischen Vier,33
2174,Mann,True,2009,Die Fantastischen Vier,33
2175,Mann,True,2009,Die Fantastischen Vier,33
2176,Mann,True,2009,Die Fantastischen Vier,33
2177,Mann,True,2009,Die Fantastischen Vier,24
2178,Mann,True,2009,Die Fantastischen Vier,23
2179,Junge,True,2009,Die Fantastischen Vier,19
2180,Mann,True,2009,Die Fantastischen Vier,19
2181,Mann,True,2009,Die Fantastischen Vier,19
2182,Mädchen,False,2009,Die Fantastischen Vier,19
2183,Mann,True,2009,Die Fantastischen Vier,13
2184,Junge,True,2009,Die Fantastischen Vier,13
2185,Mann,True,2009,Die Fantastischen Vier,13
2186,Mann,True,2010,Die Fantastischen Vier,28
2187,Mädchen,False,2010,Die Fantastischen Vier,16
2188,Junge,True,2010,Die Fantastischen Vier,16
2189,Mädchen,False,2010,Die Fantastischen Vier,16
2190,Junge,True,2010,Die Fantastischen Vier,16
2191,Mann,True,2010,Die Fantastischen Vier,14
2192,Mann,True,2010,Die Fantastischen Vier,16
2193,Mann,True,2010,Die Fantastischen Vier,16
2194,Mann,True,2014,Die Fantastischen Vier,11
2195,Mann,True,2014,Die Fantastischen Vier,11
2196,Mann,True,2014,Die Fantastischen Vier,11
2197,Mann,True,2014,Die Fantastischen Vier,11
2198,Mann,True,2014,Die Fantastischen Vier,11
2199,Junge,True,2014,Die Fantastischen Vier,11
2200,Mann,True,2014,Die Fantastischen Vier,11
2201,Mann,True,2014,Die Fantastischen Vier,11
2202,Mann,True,2014,Die Fantastischen Vier,11
2203,Mann,True,2014,Die Fantastischen Vier,11
2204,Mann,True,2014,Die Fantastischen Vier,9
2205,Mann,True,2014,Die Fantastischen Vier,9
2206,Mann,True,2014,Die Fantastischen Vier,9
2207,Mann,True,2014,Die Fantastischen Vier,9
2208,Mann,True,2014,Die Fantastischen Vier,9
2209,Mann,True,2014,Die Fantastischen Vier,9
2210,Mann,True,2014,Die Fantastischen Vier,9
2211,Mann,True,2014,Die Fantastischen Vier,9
2212,Mann,True,2014,Die Fantastischen Vier,9
2213,Mann,True,2014,Die Fantastischen Vier,9
2214,Mann,True,2014,Die Fantastischen Vier,9
2215,Mann,True,2014,Die Fantastischen Vier,9
2216,Mann,True,2014,Die Fantastischen Vier,9
2217,Mann,True,2014,Die Fantastischen Vier,9
2218,Mann,True,2014,Die Fantastischen Vier,9
2219,Mann,True,2014,Die Fantastischen Vier,9
2220,Mann,True,2014,Die Fantastischen Vier,9
2221,Mann,True,2014,Die Fantastischen Vier,9
2222,Mann,True,2014,Die Fantastischen Vier,9
2223,Mann,True,2014,Die Fantastischen Vier,9
2224,Mann,True,2014,Die Fantastischen Vier,9
2225,Mann,True,2014,Die Fantastischen Vier,6
2226,Junge,True,2014,Die Fantastischen Vier,8
2227,Junge,True,2018,Die Fantastischen Vier,38
2228,Junge,True,2018,Die Fantastischen Vier,38
2229,Mann,True,2018,Die Fantastischen Vier,38
2230,Mann,True,2018,Die Fantastischen Vier,38
2231,Mann,True,2018,Die Fantastischen Vier,48
2232,Mann,True,2018,Die Fantastischen Vier,48
2233,Herr,True,2018,Die Fantastischen Vier,29
2234,Herr,True,2018,Die Fantastischen Vier,29
2235,Herr,True,2018,Die Fantastischen Vier,29
2236,Herr,True,2018,Die Fantastischen Vier,29
2237,Herr,True,2018,Die Fantastischen Vier,29
2238,Mann,True,2018,Die Fantastischen Vier,22
2239,Mann,True,2018,Die Fantastischen Vier,18
2240,Mann,True,2018,Die Fantastischen Vier,18
2241,Mann,True,2018,Die Fantastischen Vier,18
2242,Mann,True,2018,Die Fantastischen Vier,18
2243,Herr,True,2018,Die Fantastischen Vier,19
2244,Herr,True,2018,Die Fantastischen Vier,19
2245,Mister,True,2011,Fatoni,12
2246,Mann,True,2011,Fatoni,10
2247,Mann,True,2011,Fatoni,10
2248,Mann,True,2011,Fatoni,15
2249,Mann,True,2011,Fatoni,12
2250,Mann,True,2013,Fatoni,15
2251,Mann,True,2013,Fatoni,15
2252,Mädchen,False,2013,Fatoni,15
2253,Mann,True,2013,Fatoni,24
2254,Mädchen,False,2013,Fatoni,24
2255,Mann,True,2013,Fatoni,13
2256,Mann,True,2013,Fatoni,13
2257,Mann,True,2013,Fatoni,15
2258,Mann,True,2013,Fatoni,18
2259,Junge,True,2013,Fatoni,13
