,Noun,Year,Artist,Popularity
11784,Kinder,2023,Juli Gilde,39
11785,Natur,2023,Juli Gilde,39
11786,Beziehung,2023,Juli Gilde,39
11787,Ersatz,2023,Juli Gilde,39
11788,Mensch,2023,Juli Gilde,39
11789,Kinder,2023,Juli Gilde,39
11790,Kinder,2023,Juli Gilde,39
11791,Kind,2023,Juli Gilde,39
11792,Kind,2023,Juli Gilde,39
11793,Kind,2023,Juli Gilde,39
11794,Natur,2023,Juli Gilde,39
11795,Menschen,2023,Juli Gilde,39
11796,Menschen,2023,Juli Gilde,39
11797,Natur,2023,Juli Gilde,39
11798,Tier,2023,Juli Gilde,39
11799,Ersatz,2023,Juli Gilde,39
11800,Menschen,2023,Juli Gilde,39
11801,Mensch,2023,Juli Gilde,39
11802,Gesellschaft,2023,Juli Gilde,39
11803,Kind,2023,Juli Gilde,39
11804,Kind,2023,Juli Gilde,39
11805,Kind,2023,Juli Gilde,39
11806,Menschen,2023,Juli Gilde,39
11807,Menschen,2023,Juli Gilde,39
11808,Kinder,2023,toksi,35
11809,Person,2023,toksi,35
11810,Zimmer,2023,toksi,35
11811,Mitglieder,2023,toksi,35
11812,Mitglieder,2023,toksi,35
11813,Mitglieder,2023,toksi,35
11814,Verwandte,2023,toksi,35
11815,Gesellschaft,2023,toksi,35
11816,Gesellschaft,2023,toksi,35
11817,Natur,2023,toksi,35
11818,Gesellschaft,2023,toksi,35
11819,Gesellschaft,2023,toksi,35
11820,Stimme,2023,toksi,35
11821,Stimme,2023,toksi,35
11822,Gesellschaft,2023,toksi,35
11823,Zimmer,2023,toksi,35
11824,Besuche,2023,toksi,35
11825,Besuche,2023,toksi,35
11826,Stelle,2023,toksi,35
11827,Empfang,2023,toksi,35
11828,Empfang,2023,toksi,35
11829,Person,2023,toksi,35
11830,Handel,2023,toksi,35
11831,Gestalt,2023,toksi,35
11832,Vater,2023,toksi,35
11833,Vater,2023,toksi,35
11834,Vater,2023,toksi,35
11835,Schulkind,2023,toksi,35
11836,Kind,2023,toksi,35
11837,Kind,2023,toksi,35
11838,Kind,2023,toksi,35
11839,Figur,2023,toksi,35
11840,Figur,2023,toksi,35
11841,Gesellschaft,2023,toksi,35
11842,Menschen,2023,toksi,35
11843,Gesellschaft,2023,toksi,35
11844,Gesellschaft,2023,toksi,35
11845,Besuch,2023,toksi,35
11846,Anordnung,2023,toksi,35
11847,Person,2023,toksi,35
11848,Kreis,2023,toksi,35
11849,Gestalt,2023,toksi,35
11850,Ebenbild,2023,toksi,35
11851,Kreis,2023,toksi,35
11852,Stimme,2023,toksi,35
11853,Stimme,2023,toksi,35
11854,Kind,2023,toksi,35
11855,Kind,2023,toksi,35
11856,Kind,2023,toksi,35
11857,Kind,2023,toksi,35
11858,Kind,2023,toksi,35
11859,Kind,2023,toksi,35
11860,Gesellschaft,2023,toksi,35
11861,Gestalt,2023,toksi,35
11862,Mensch,2023,toksi,35
11863,Stimme,2023,toksi,35
11864,Stimme,2023,toksi,35
11865,Kinder,2023,toksi,35
11866,Vater,2023,toksi,35
11867,Kinder,2023,toksi,35
11868,Personen,2023,toksi,35
11869,Kinder,2023,toksi,35
11870,Vater,2023,toksi,35
11871,Menschen,2023,toksi,35
11872,Kind,2023,toksi,35
11873,Kind,2023,toksi,35
11874,Kind,2023,toksi,35
11875,Vater,2023,toksi,35
11876,Kind,2023,toksi,35
11877,Kind,2023,toksi,35
11878,Kind,2023,toksi,35
11879,Kind,2023,toksi,35
11880,Kind,2023,toksi,35
11881,Kind,2023,toksi,35
11882,Kind,2023,toksi,35
11883,Kind,2023,toksi,35
11884,Kind,2023,toksi,35
11885,Kind,2023,toksi,35
11886,Kind,2023,toksi,35
11887,Kind,2023,toksi,35
11888,Kind,2023,toksi,35
11889,Kind,2023,toksi,35
11890,Kind,2023,toksi,35
11891,Kind,2023,toksi,35
11892,Kind,2023,toksi,35
11893,Kind,2023,toksi,35
11894,Kinder,2023,toksi,35
11895,Kind,2023,toksi,35
11896,Kind,2023,toksi,35
11897,Kind,2023,toksi,35
11898,Kind,2023,toksi,35
11899,Kind,2023,toksi,35
11900,Kind,2023,toksi,35
11901,Kind,2023,toksi,35
11902,Kind,2023,toksi,35
11903,Kind,2023,toksi,35
11904,Natur,2023,toksi,35
11905,Handel,2023,toksi,35
11906,Menschen,2023,toksi,35
11907,Menschen,2023,toksi,35
11908,Zimmer,2023,toksi,35
11909,Vater,2023,toksi,35
11910,Vater,2023,toksi,35
11911,Zimmer,2023,toksi,35
11912,Kind,2023,toksi,35
11913,Kind,2023,toksi,35
11914,Kind,2023,toksi,35
11915,Vater,2023,toksi,35
11916,Vater,2023,toksi,35
11917,Mensch,2023,toksi,35
11918,Person,2023,toksi,35
11919,Handel,2023,toksi,35
11920,Vater,2023,toksi,35
11921,Person,2023,toksi,35
11922,Person,2023,toksi,35
11923,Zimmer,2022,Georg Stengel,51
11924,Zimmer,2022,Georg Stengel,51
11925,Kind,2017,Mine,31
11926,Kind,2017,Mine,31
11927,Kind,2017,Mine,31
11928,Kind,2017,Mine,31
11929,Kind,2017,Mine,31
11930,Kind,2017,Mine,31
11931,Kinder,2017,Mine,31
11932,Kinder,2017,Mine,31
11933,Zimmer,2022,NESS,48
11934,Kinder,2023,Lina Maly,38
11935,Kinder,2023,Lina Maly,38
11936,Stimmen,2023,Lina Maly,38
11937,Kinder,2023,Lina Maly,38
11938,Kinder,2023,Lina Maly,38
11939,Kinder,2023,Lina Maly,38
11940,Kinder,2023,Lina Maly,38
11941,Kinder,2020,Max Prosa,33
11942,Kinder,2020,Max Prosa,33
11943,Stimmen,2020,Max Prosa,33
11944,Eltern,2020,Max Prosa,33
11945,Menschen,2020,Max Prosa,33
11946,Mensch,2016,Matze Rossi,38
11947,Mensch,2016,Matze Rossi,38
11948,Kind,2021,Philipp Poisel,48
11949,Kind,2021,Philipp Poisel,48
11950,Kind,2021,Philipp Poisel,48
11951,Kind,2021,Philipp Poisel,48
11952,Kind,2021,Philipp Poisel,48
11953,Kind,2021,Philipp Poisel,48
11954,Kind,2018,Fynn Kliemann,59
11955,Kind,2018,Fynn Kliemann,59
11956,Kind,2018,Fynn Kliemann,59
11957,Pause,2018,Fynn Kliemann,59
11958,Vater,2023,Wincent Weiss,55
11959,Menschen,2020,SEELEMANN,45
11960,Menschen,2020,SEELEMANN,45
11961,Stimme,2022,ENNIO,62
11962,Stimme,2022,ENNIO,62
11963,Vorbild,2020,Florian Künstler,50
11964,Vorbild,2020,Florian Künstler,50
11965,Vorbild,2020,Florian Künstler,50
11966,Team,2023,Herbert Grönemeyer,56
11967,Team,2023,Herbert Grönemeyer,56
11968,Kreis,2023,Elias,46
11969,Sonnenschein,2023,Elias,46
11970,Sonnenschein,2023,Elias,46
11971,Konzert,2022,ELIF,47
11972,Kinder,2022,ELIF,47
11973,Management,2022,ELIF,47
11974,Beziehung,2022,ELIF,47
11975,Organisation,2022,ELIF,47
11976,Stimme,2022,ELIF,47
11977,Stimme,2022,ELIF,47
11978,Fans,2022,ELIF,47
11979,Zusammenarbeit,2022,ELIF,47
11980,Fans,2022,ELIF,47
11981,Stelle,2022,ELIF,47
11982,Vater,2022,ELIF,47
11983,Gesellschaft,2022,ELIF,47
11984,Mitglieder,2022,ELIF,47
11985,Mitglieder,2022,ELIF,47
11986,Mitglieder,2022,ELIF,47
11987,Kinder,2022,ELIF,47
11988,Fans,2022,ELIF,47
11989,Fans,2022,ELIF,47
11990,Quelle,2022,ELIF,47
11991,Eltern,2022,ELIF,47
11992,Menschen,2005,Fettes Brot,62
11993,Kind,2005,Fettes Brot,62
11994,Kind,2005,Fettes Brot,62
11995,Kind,2005,Fettes Brot,62
11996,Menschen,2005,Fettes Brot,62
11997,Kind,2005,Fettes Brot,62
11998,Kind,2005,Fettes Brot,62
11999,Kind,2005,Fettes Brot,62
12000,Kind,2005,Fettes Brot,62
12001,Kind,2005,Fettes Brot,62
12002,Kind,2005,Fettes Brot,62
12003,Eltern,2005,Fettes Brot,62
12004,Kind,2005,Fettes Brot,62
12005,Kind,2005,Fettes Brot,62
12006,Kind,2005,Fettes Brot,62
12007,Kind,2016,Von Wegen Lisbeth,59
12008,Kind,2016,Von Wegen Lisbeth,59
12009,Kind,2016,Von Wegen Lisbeth,59
12010,Chor,1993,Die Prinzen,66
12011,Menschen,2005,Olli Schulz,51
12012,Menschen,2015,CRO,69
12013,Menschen,1986,Heinz Rudolf Kunze,63
12014,Kind,1981,Joachim Witt,62
12015,Kind,1981,Joachim Witt,62
12016,Kind,1981,Joachim Witt,62
12017,Kind,1981,Joachim Witt,62
12018,Kind,1981,Joachim Witt,62
12019,Kind,1981,Joachim Witt,62
12020,Kind,1981,Joachim Witt,62
12021,Kind,1981,Joachim Witt,62
12022,Kind,1981,Joachim Witt,62
12023,Kind,1981,Joachim Witt,62
12024,Kind,1981,Joachim Witt,62
12025,Kind,1981,Joachim Witt,62
12026,Mensch,1996,Nina Hagen,51
12027,Mini,1996,Nina Hagen,51
12028,Mensch,1996,Nina Hagen,51
12029,Mensch,2005,Wir sind Helden,47
12030,Publikum,2010,Rainhard Fendrich,43
12031,Publikum,2010,Rainhard Fendrich,43
12032,Publikum,2010,Rainhard Fendrich,43
12033,Publikum,2010,Rainhard Fendrich,43
12034,Publikum,2010,Rainhard Fendrich,43
12035,Publikum,2010,Rainhard Fendrich,43
12036,Mensch,2012,Kid Kopphausen,43
12037,Menschen,2012,Kid Kopphausen,43
12038,Menschen,2012,Kid Kopphausen,43
12039,Stimme,2012,Kid Kopphausen,43
12040,Stimme,2012,Kid Kopphausen,43
12041,Sonnenschein,1997,Rammstein,69
12042,Sonnenschein,1997,Rammstein,69
12043,Kind,2001,Rammstein,73
12044,Kind,2001,Rammstein,73
12045,Kind,2001,Rammstein,73
12046,Mitglied,2022,Rammstein,74
12047,Chor,1995,Rammstein,58
12048,Chor,1995,Rammstein,58
12049,Vater,1995,Rammstein,65
12050,Vater,1995,Rammstein,65
12051,Kind,1995,Rammstein,71
12052,Kind,1995,Rammstein,71
12053,Kind,1995,Rammstein,71
12054,Tier,1995,Rammstein,63
12055,Tier,1995,Rammstein,63
12056,Mensch,1995,Rammstein,67
12057,Kind,1995,Rammstein,67
12058,Kind,1995,Rammstein,67
12059,Kind,1995,Rammstein,67
12060,Tier,1997,Rammstein,49
12061,Mensch,1997,Rammstein,49
12062,Tier,1997,Rammstein,49
12063,Tier,1997,Rammstein,49
12064,Tier,1997,Rammstein,49
12065,Tier,1997,Rammstein,49
12066,Tier,1997,Rammstein,49
12067,Tier,1997,Rammstein,49
12068,Vater,1997,Rammstein,49
12069,Tier,1997,Rammstein,49
12070,Tier,1997,Rammstein,49
12071,Tier,1997,Rammstein,49
12072,Tier,1997,Rammstein,49
12073,Tier,1997,Rammstein,49
12074,Tier,1997,Rammstein,49
12075,Tier,1997,Rammstein,49
12076,Tier,1997,Rammstein,49
12077,Tier,1997,Rammstein,49
12078,Tier,1997,Rammstein,49
12079,Tier,1997,Rammstein,49
12080,Tier,1997,Rammstein,49
12081,Tier,1997,Rammstein,49
12082,Tier,1997,Rammstein,49
12083,Tier,1997,Rammstein,49
12084,Tier,1997,Rammstein,49
12085,Zimmer,1997,Rammstein,44
12086,Vater,1997,Rammstein,44
12087,Kind,1997,Rammstein,44
12088,Kind,1997,Rammstein,44
12089,Kind,1997,Rammstein,44
12090,Vater,1997,Rammstein,44
12091,Vater,1997,Rammstein,43
12092,Kreis,1997,Rammstein,43
12093,Zimmer,1997,Rammstein,37
12094,Vater,1997,Rammstein,37
12095,Kind,1997,Rammstein,37
12096,Kind,1997,Rammstein,37
12097,Kind,1997,Rammstein,37
12098,Vater,1997,Rammstein,37
12099,Kinder,2001,Rammstein,72
12100,Stimme,2001,Rammstein,72
12101,Stimme,2001,Rammstein,72
12102,Kinder,2001,Rammstein,72
12103,Stimme,2001,Rammstein,72
12104,Stimme,2001,Rammstein,72
12105,Kinder,2001,Rammstein,72
12106,Stimme,2001,Rammstein,72
12107,Stimme,2001,Rammstein,72
12108,Kind,2001,Rammstein,70
12109,Kind,2001,Rammstein,70
12110,Kind,2001,Rammstein,70
12111,Stimmen,2001,Rammstein,74
12112,Mensch,2001,Rammstein,61
12113,Kind,2001,Rammstein,61
12114,Kind,2001,Rammstein,61
12115,Kind,2001,Rammstein,61
12116,Kind,2001,Rammstein,61
12117,Kind,2001,Rammstein,61
12118,Kind,2001,Rammstein,61
12119,Kind,2001,Rammstein,61
12120,Kind,2001,Rammstein,61
12121,Kind,2001,Rammstein,61
12122,Kind,2001,Rammstein,61
12123,Kind,2001,Rammstein,61
12124,Kind,2001,Rammstein,61
12125,Kind,2001,Rammstein,61
12126,Kind,2001,Rammstein,61
12127,Kind,2001,Rammstein,61
12128,Kind,2001,Rammstein,61
12129,Kind,2001,Rammstein,61
12130,Kind,2001,Rammstein,61
12131,Kind,2001,Rammstein,61
12132,Kind,2001,Rammstein,61
12133,Kind,2001,Rammstein,61
12134,Kind,2001,Rammstein,61
12135,Kind,2001,Rammstein,61
12136,Kind,2001,Rammstein,61
12137,Mensch,2001,Rammstein,58
12138,Kind,2004,Rammstein,55
12139,Kind,2004,Rammstein,55
12140,Kind,2004,Rammstein,55
12141,Mensch,2004,Rammstein,55
12142,Kind,2004,Rammstein,55
12143,Kind,2004,Rammstein,55
12144,Kind,2004,Rammstein,55
12145,Kind,2004,Rammstein,55
12146,Kind,2004,Rammstein,55
12147,Kind,2004,Rammstein,55
12148,Vater,2004,Rammstein,55
12149,Chor,2004,Rammstein,55
12150,Chor,2004,Rammstein,55
12151,Kind,2004,Rammstein,55
12152,Kind,2004,Rammstein,55
12153,Kind,2004,Rammstein,55
12154,Chor,2004,Rammstein,55
12155,Chor,2004,Rammstein,55
12156,Vater,2004,Rammstein,55
12157,Kind,2004,Rammstein,55
12158,Kind,2004,Rammstein,55
12159,Kind,2004,Rammstein,55
12160,Vater,2004,Rammstein,55
12161,Kind,2004,Rammstein,55
12162,Kind,2004,Rammstein,55
12163,Kind,2004,Rammstein,55
12164,Mensch,2004,Rammstein,56
12165,Tier,2004,Rammstein,56
12166,Tier,2004,Rammstein,56
12167,Tier,2004,Rammstein,56
12168,Tier,2004,Rammstein,56
12169,Tier,2004,Rammstein,56
12170,Menschen,2005,Rammstein,55
12171,Menschen,2005,Rammstein,55
12172,Menschen,2005,Rammstein,55
12173,Eltern,2005,Rammstein,52
12174,Zimmer,2005,Rammstein,52
12175,Sonnenschein,2005,Rammstein,52
12176,Sonnenschein,2005,Rammstein,52
12177,Besuch,2005,Rammstein,49
12178,Kollektiv,2009,Rammstein,68
12179,Stimmen,2009,Rammstein,53
12180,Stimmen,2009,Rammstein,53
12181,Kinder,2009,Rammstein,53
12182,Kinder,2009,Rammstein,53
12183,Kinder,2009,Rammstein,54
12184,Kinder,2009,Rammstein,54
12185,Menschen,2009,Rammstein,54
12186,Kinder,2009,Rammstein,54
12187,Kinder,2009,Rammstein,54
12188,Kinder,2009,Rammstein,54
12189,Kinder,2009,Rammstein,54
12190,Menschen,2009,Rammstein,51
12191,Kind,2009,Rammstein,47
12192,Kind,2009,Rammstein,47
12193,Kind,2009,Rammstein,47
12194,Chor,2019,Rammstein,70
12195,Chor,2019,Rammstein,70
12196,Zimmer,2019,Rammstein,69
12197,Zimmer,2019,Rammstein,69
12198,Kinder,2019,Rammstein,61
12199,Kind,2022,Rammstein,63
12200,Kind,2022,Rammstein,63
12201,Kind,2022,Rammstein,63
12202,Vater,2022,Rammstein,63
12203,Kinder,2022,Rammstein,73
12204,Vater,2022,Rammstein,73
12205,Kinder,2022,Rammstein,62
12206,Mensch,2015,Donots,44
12207,Mensch,2015,Donots,44
12208,Besuch,2015,Donots,15
12209,DJ,2015,Donots,27
12210,Stimme,2023,Madsen,47
12211,Stimme,2023,Madsen,47
12212,Kinder,2023,Madsen,46
12213,Kind,2012,Jennifer Rostock,45
12214,Kind,2012,Jennifer Rostock,45
12215,Kind,2012,Jennifer Rostock,45
12216,Polizei,2012,Jennifer Rostock,45
12217,Menschen,2008,Jennifer Rostock,44
12218,Tier,2008,Jennifer Rostock,44
12219,Interesse,2008,Jennifer Rostock,44
12220,DJ,2013,Sportfreunde Stiller,53
12221,Zimmer,2007,2raumwohnung,60
12222,Kinder,2017,Kettcar,41
12223,Menschen,2017,Kettcar,41
12224,Kinder,2017,Kettcar,41
12225,Vater,2017,Kettcar,41
12226,Pause,2017,Kettcar,41
12227,Zimmer,2017,Kettcar,41
12228,Stelle,1994,Die Sterne,38
12229,Menschen,2008,Gisbert Zu Knyphausen,0
12230,Zimmer,2016,AnnenMayKantereit,0
12231,Pause,2016,AnnenMayKantereit,0
12232,Tier,2013,Turbostaat,34
12233,Stimme,2018,BLINKER,0
12234,Stimme,2018,BLINKER,0
12235,Kinder,2018,BLINKER,0
12236,Medien,2020,Soeckers,11
12237,Konto,2020,Soeckers,11
12238,Konto,2020,Soeckers,11
12239,Konto,2020,Soeckers,11
12240,Person,2005,Kettcar,0
12241,Kinder,2021,Provinz,56
12242,Fans,2010,Frittenbude,0
12243,Vater,2010,Frittenbude,0
12244,Konzert,2010,Frittenbude,0
12245,Netzwerk,2010,Frittenbude,0
12246,Besuch,2016,OK KID,41
12247,Besuch,2016,OK KID,41
12248,Stelle,2016,AnnenMayKantereit,0
12249,Ersatz,2016,Der Fall Böse,45
12250,Ersatz,2016,Der Fall Böse,45
12251,Person,2016,Der Fall Böse,45
12252,Behandlung,2016,Der Fall Böse,45
12253,Personen,2016,Der Fall Böse,45
12254,Stelle,2016,Der Fall Böse,45
12255,Wache,2016,Der Fall Böse,45
12256,Wache,2016,Der Fall Böse,45
12257,Menschen,2016,Der Fall Böse,45
12258,Personen,2016,Der Fall Böse,45
12259,Bekanntschaft,2016,Der Fall Böse,45
12260,Bekanntschaft,2016,Der Fall Böse,45
12261,Personen,2016,Der Fall Böse,45
12262,Person,2016,Der Fall Böse,45
12263,Interesse,2016,Der Fall Böse,45
12264,Interesse,2016,Der Fall Böse,45
12265,Quelle,2016,Der Fall Böse,45
12266,Interesse,2016,Der Fall Böse,45
12267,Behandlung,2016,Der Fall Böse,45
12268,Behandlung,2016,Der Fall Böse,45
12269,Irrtum,2016,Der Fall Böse,45
12270,Person,2016,Der Fall Böse,45
12271,Irrtum,2016,Der Fall Böse,45
12272,Besuch,2016,Der Fall Böse,45
12273,Person,2016,Der Fall Böse,45
12274,Natur,2016,Der Fall Böse,45
12275,Person,2016,Der Fall Böse,45
12276,Personen,2016,Der Fall Böse,45
12277,Behandlung,2016,Der Fall Böse,45
12278,Personen,2016,Der Fall Böse,45
12279,Person,2016,Der Fall Böse,45
12280,Personen,2016,Der Fall Böse,45
12281,Kinder,2016,Der Fall Böse,45
12282,Kind,2016,Der Fall Böse,45
12283,Kind,2016,Der Fall Böse,45
12284,Kind,2016,Der Fall Böse,45
12285,Kind,2016,Der Fall Böse,45
12286,Kind,2016,Der Fall Böse,45
12287,Kind,2016,Der Fall Böse,45
12288,Beziehung,2016,Der Fall Böse,45
12289,Stelle,2016,Der Fall Böse,45
12290,Kinder,2016,Der Fall Böse,45
12291,Person,2016,Der Fall Böse,45
12292,Irrtum,2016,Der Fall Böse,45
12293,Personen,2016,Der Fall Böse,45
12294,Person,2016,Der Fall Böse,45
12295,Personen,2016,Der Fall Böse,45
12296,Personen,2016,Der Fall Böse,45
12297,Natur,2016,Der Fall Böse,45
12298,Beziehung,2016,Der Fall Böse,45
12299,Kinder,2020,Die Sterne,0
12300,Kinder,2020,Die Sterne,0
12301,Zimmer,2020,Die Sterne,0
12302,Menschen,2020,Die Sterne,0
12303,Kinder,2020,Die Sterne,0
12304,Stelle,2004,Kante,34
12305,Stimmen,2004,Kante,34
12306,Stelle,2004,Kante,34
12307,Stelle,2004,Kante,34
12308,Stimme,2005,Jens Friebe,21
12309,Stimme,2005,Jens Friebe,21
12310,Menschen,2003,Tomte,38
12311,Menschen,2003,Tomte,38
12312,Menschen,2003,Tomte,38
12313,Menschen,2003,Tomte,38
12314,Konto,2018,Theodor Shitstorm,39
12315,Konto,2018,Theodor Shitstorm,39
12316,Konto,2018,Theodor Shitstorm,39
12317,Menschen,2018,Bosse,49
12318,Menschen,2019,Thees Uhlmann,36
12319,Menschen,2019,Thees Uhlmann,36
12320,Kind,2019,Thees Uhlmann,36
12321,Kind,2019,Thees Uhlmann,36
12322,Kind,2019,Thees Uhlmann,36
12323,Menschen,2019,Thees Uhlmann,36
12324,Menschen,2019,Thees Uhlmann,36
12325,Mensch,2021,Milliarden,37
12326,Mensch,2021,Milliarden,37
12327,Empfang,2018,Matula,16
12328,Empfang,2018,Matula,16
12329,Stimme,2018,Matula,16
12330,Stimme,2018,Matula,16
12331,Menschen,2018,Husten,11
12332,Menschen,2018,Husten,11
12333,Menschen,2018,Husten,11
12334,Menschen,2018,Husten,11
12335,Vater,2016,Die Höchste Eisenbahn,38
12336,Tier,2016,Die Höchste Eisenbahn,38
12337,Natur,2016,Die Höchste Eisenbahn,38
12338,Eltern,2017,Schrottgrenze,31
12339,Kind,2019,Kapelle Petra,0
12340,Kind,2019,Kapelle Petra,0
12341,Kind,2019,Kapelle Petra,0
12342,Besuch,2017,Judith Holofernes,27
12343,Profil,2019,Bilderbuch,40
12344,Profil,2019,Bilderbuch,40
12345,Profil,2019,Bilderbuch,40
12346,Profil,2019,Bilderbuch,40
12347,Profil,2019,Bilderbuch,40
12348,Profil,2019,Bilderbuch,40
12349,Menschen,2020,Helgen,7
12350,Fans,2020,Helgen,7
12351,Menschen,2020,Helgen,7
12352,Gesellschaft,2020,Helgen,7
12353,Kreis,2020,Helgen,7
12354,Menschen,2020,Helgen,7
12355,Stimme,2020,Helgen,7
12356,Stimme,2020,Helgen,7
12357,Stelle,2020,Helgen,7
12358,Mensch,2020,Helgen,7
12359,Ansage,2020,Helgen,7
12360,Fans,2020,Helgen,7
12361,Team,2020,Helgen,7
12362,Fans,2020,Helgen,7
12363,Kamera,2020,Helgen,7
12364,Kommentare,2020,Helgen,7
12365,Stimme,2020,JEREMIAS,58
12366,Stimme,2020,JEREMIAS,58
12367,Menschen,2013,Die Höchste Eisenbahn,42
12368,Menschen,2013,Die Höchste Eisenbahn,42
12369,Kinder,2021,Milliarden,10
12370,Menschen,2014,Marcus Wiebusch,37
12371,Team,2014,Marcus Wiebusch,37
12372,Menschen,2014,Marcus Wiebusch,37
12373,Verein,2014,Marcus Wiebusch,37
12374,Team,2014,Marcus Wiebusch,37
12375,Pause,2021,Betterov,43
12376,Konto,2009,Bosse,40
12377,Konto,2009,Bosse,40
12378,Konto,2009,Bosse,40
12379,Management,2022,Blond,40
12380,Menschen,2008,Gisbert Zu Knyphausen,44
12381,Stimme,2005,Ich + Ich,0
12382,Stimme,2005,Ich + Ich,0
12383,Kind,2007,Die Ärzte,0
12384,Kind,2007,Die Ärzte,0
12385,Kind,2007,Die Ärzte,0
12386,Kind,2007,Die Ärzte,0
12387,Kind,2007,Die Ärzte,0
12388,Kind,2007,Die Ärzte,0
12389,Kind,2007,Die Ärzte,0
12390,Kind,2007,Die Ärzte,0
12391,Kind,2007,Die Ärzte,0
12392,Eltern,2007,Die Ärzte,0
12393,Geschwister,2002,Kool Savas,40
12394,Geschwister,2002,Kool Savas,40
12395,DJ,2007,Culcha Candela,0
12396,Menschen,2001,Samy Deluxe,57
12397,Menschen,2001,Samy Deluxe,57
12398,Medien,2001,Samy Deluxe,57
12399,Vater,2001,Samy Deluxe,57
12400,Natur,2001,Samy Deluxe,57
12401,Menschen,2001,Samy Deluxe,57
12402,Menschen,2001,Samy Deluxe,57
12403,Menschen,2001,Samy Deluxe,57
12404,Menschen,2001,Samy Deluxe,57
12405,DJ,2005,Ich + Ich,0
12406,DJ,2005,Ich + Ich,0
12407,Zimmer,2005,Ich + Ich,0
12408,Stelle,2005,Ich + Ich,0
12409,Kreis,2005,Ich + Ich,0
12410,Konkurrenz,2005,Ich + Ich,0
12411,Konkurrenz,2005,Ich + Ich,0
12412,Konkurrenz,2005,Ich + Ich,0
12413,Konkurrenz,2005,Ich + Ich,0
12414,Konkurrenz,2005,Ich + Ich,0
12415,Kinder,2005,Ich + Ich,0
12416,Team,2005,Ich + Ich,0
12417,Fans,2005,Ich + Ich,0
12418,Stimme,2005,Ich + Ich,0
12419,Stimme,2005,Ich + Ich,0
12420,Cockpit,2005,Ich + Ich,0
12421,Mensch,2005,Ich + Ich,0
12422,Eltern,2006,Deichkind,56
12423,Menschen,2006,Deichkind,56
12424,Vater,2006,Deichkind,56
12425,Eltern,2006,Deichkind,56
12426,Nachbarschaft,2001,Fettes Brot,1
12427,Tier,2004,Die Toten Hosen,43
12428,Stimme,2007,Ich + Ich,0
12429,Stimme,2007,Ich + Ich,0
12430,Zimmer,2007,Ich + Ich,0
12431,Stimme,2007,Ich + Ich,0
12432,Stimme,2007,Ich + Ich,0
12433,Stimme,2007,Ich + Ich,0
12434,Stimme,2007,Ich + Ich,0
12435,Stimme,2003,Klee,7
12436,Stimme,2003,Klee,7
12437,Menschen,2005,Fettes Brot,2
12438,Kind,2005,Fettes Brot,2
12439,Kind,2005,Fettes Brot,2
12440,Kind,2005,Fettes Brot,2
12441,Menschen,2005,Fettes Brot,2
12442,Kind,2005,Fettes Brot,2
12443,Kind,2005,Fettes Brot,2
12444,Kind,2005,Fettes Brot,2
12445,Kind,2005,Fettes Brot,2
12446,Kind,2005,Fettes Brot,2
12447,Kind,2005,Fettes Brot,2
12448,Eltern,2005,Fettes Brot,2
12449,Kind,2005,Fettes Brot,2
12450,Kind,2005,Fettes Brot,2
12451,Kind,2005,Fettes Brot,2
12452,Vater,2007,Roger Cicero,44
12453,Illusion,2011,Jan Delay,0
12454,Personal,2011,Jan Delay,0
12455,Personal,2011,Jan Delay,0
12456,Illusion,2011,Jan Delay,0
12457,DJ,2009,Sportfreunde Stiller,0
12458,Mensch,2003,Die Ärzte,0
12459,Stimme,2003,Die Ärzte,0
12460,Stimme,2003,Die Ärzte,0
12461,Stimme,2003,Die Ärzte,0
12462,Stimme,2003,Die Ärzte,0
12463,DJ,2007,Nena,25
12464,DJ,2007,Nena,25
12465,Zimmer,2007,Nena,25
12466,Stelle,2007,Nena,25
12467,Kreis,2007,Nena,25
12468,Konkurrenz,2007,Nena,25
12469,Konkurrenz,2007,Nena,25
12470,Konkurrenz,2007,Nena,25
12471,Konkurrenz,2007,Nena,25
12472,Konkurrenz,2007,Nena,25
12473,Kinder,2007,Nena,25
12474,Team,2007,Nena,25
12475,Fans,2007,Nena,25
12476,Stimme,2007,Nena,25
12477,Stimme,2007,Nena,25
12478,Cockpit,2007,Nena,25
12479,Mensch,2007,Nena,25
12480,Unternehmen,2003,Joachim Deutschland,39
12481,Unternehmen,2003,Joachim Deutschland,39
12482,Medien,2003,Joachim Deutschland,39
12483,Menschen,2003,Joachim Deutschland,39
12484,Publikum,2003,Joachim Deutschland,39
12485,Publikum,2003,Joachim Deutschland,39
12486,Publikum,2003,Joachim Deutschland,39
12487,Publikum,2003,Joachim Deutschland,39
12488,Publikum,2003,Joachim Deutschland,39
12489,Publikum,2003,Joachim Deutschland,39
12490,Unternehmen,2003,Joachim Deutschland,39
12491,Unternehmen,2003,Joachim Deutschland,39
12492,Presse,2003,Joachim Deutschland,39
12493,Presse,2003,Joachim Deutschland,39
12494,Presse,2003,Joachim Deutschland,39
12495,Presse,2003,Joachim Deutschland,39
12496,Presse,2003,Joachim Deutschland,39
12497,Presse,2003,Joachim Deutschland,39
12498,Unternehmen,2003,Joachim Deutschland,39
12499,Unternehmen,2003,Joachim Deutschland,39
12500,Presse,2003,Joachim Deutschland,39
12501,Presse,2003,Joachim Deutschland,39
12502,Presse,2003,Joachim Deutschland,39
